Bi-LSTM with Attention (av_pooling)
K size: k:5 and k_24, Window sizes: before LSTM:200 and before atten:50, batch size: 5, learning rate: 0.0001, epochs: 300
Input dimension: 90, hidden dimension: 200, layer dimension: 1, output dimension: 7

Model loss after 1 epochs = 1.5048235654830933, accuracy = 0.6653266549110413
Model loss after 32 epochs = 1.3448524475097656, accuracy = 0.8231155872344971
Model loss after 33 epochs = 1.381563425064087, accuracy = 0.7854271531105042
Model loss after 34 epochs = 1.339157223701477, accuracy = 0.8266331553459167
Model loss after 35 epochs = 1.3632001876831055, accuracy = 0.8015075325965881
Model loss after 36 epochs = 1.3380582332611084, accuracy = 0.8271356821060181
Model loss after 37 epochs = 1.3704088926315308, accuracy = 0.7964823842048645
Model loss after 38 epochs = 1.3482502698898315, accuracy = 0.8185929656028748
Model loss after 39 epochs = 1.3465389013290405, accuracy = 0.8206030130386353
Model loss after 40 epochs = 1.356256127357483, accuracy = 0.8085427284240723
Model loss after 41 epochs = 1.3576440811157227, accuracy = 0.8090451955795288
Model loss after 42 epochs = 1.3364503383636475, accuracy = 0.8321607708930969
Model loss after 43 epochs = 1.33010733127594, accuracy = 0.8381909728050232
Model loss after 44 epochs = 1.3566970825195312, accuracy = 0.808040201663971
Model loss after 45 epochs = 1.3304327726364136, accuracy = 0.8331658244132996
Model loss after 46 epochs = 1.3302720785140991, accuracy = 0.8366833925247192
Model loss after 47 epochs = 1.350859522819519, accuracy = 0.8150753974914551
Model loss after 48 epochs = 1.3494206666946411, accuracy = 0.8206030130386353
Model loss after 49 epochs = 1.344335913658142, accuracy = 0.8231155872344971
Model loss after 50 epochs = 1.3554641008377075, accuracy = 0.8085427284240723
Model loss after 51 epochs = 1.3292731046676636, accuracy = 0.8361809253692627
Model loss after 52 epochs = 1.3377385139465332, accuracy = 0.8271356821060181
Model loss after 53 epochs = 1.3380765914916992, accuracy = 0.8281406760215759
Model loss after 54 epochs = 1.345459222793579, accuracy = 0.8180904388427734
Model loss after 55 epochs = 1.4075871706008911, accuracy = 0.7562813758850098
Model loss after 56 epochs = 1.337816834449768, accuracy = 0.8281406760215759
Model loss after 57 epochs = 1.371917963027954, accuracy = 0.7909547686576843
Model loss after 58 epochs = 1.337256908416748, accuracy = 0.8301507234573364
Model loss after 59 epochs = 1.3292227983474731, accuracy = 0.8361809253692627
Model loss after 60 epochs = 1.3450431823730469, accuracy = 0.8185929656028748
Model loss after 61 epochs = 1.3373873233795166, accuracy = 0.8291457295417786
Model loss after 62 epochs = 1.3409605026245117, accuracy = 0.8251256346702576
Model loss after 63 epochs = 1.3362281322479248, accuracy = 0.8296482563018799
Model loss after 64 epochs = 1.3373397588729858, accuracy = 0.8276382088661194
Model loss after 65 epochs = 1.3282526731491089, accuracy = 0.8381909728050232
Model loss after 66 epochs = 1.3254139423370361, accuracy = 0.8417085409164429
Model loss after 67 epochs = 1.3345800638198853, accuracy = 0.8311557769775391
Model loss after 68 epochs = 1.3451025485992432, accuracy = 0.8201004862785339
Model loss after 69 epochs = 1.35893976688385, accuracy = 0.8070351481437683
Model loss after 70 epochs = 1.3202588558197021, accuracy = 0.8437185883522034
Model loss after 71 epochs = 1.337617039680481, accuracy = 0.8281406760215759
Model loss after 72 epochs = 1.3290289640426636, accuracy = 0.8356783986091614
Model loss after 73 epochs = 1.3272204399108887, accuracy = 0.8361809253692627
Model loss after 74 epochs = 1.3365552425384521, accuracy = 0.8286432027816772
Model loss after 75 epochs = 1.3243848085403442, accuracy = 0.8417085409164429
Model loss after 76 epochs = 1.3383781909942627, accuracy = 0.8266331553459167
Model loss after 77 epochs = 1.3362841606140137, accuracy = 0.8311557769775391
Model loss after 78 epochs = 1.336519718170166, accuracy = 0.8296482563018799
Model loss after 79 epochs = 1.3266552686691284, accuracy = 0.8407034873962402
Model loss after 80 epochs = 1.328561782836914, accuracy = 0.8376884460449219
Model loss after 81 epochs = 1.3248651027679443, accuracy = 0.8407034873962402
Model loss after 82 epochs = 1.3275951147079468, accuracy = 0.8386934399604797
Model loss after 83 epochs = 1.3334548473358154, accuracy = 0.8321607708930969
Model loss after 84 epochs = 1.3272091150283813, accuracy = 0.8371859192848206
Model loss after 85 epochs = 1.3380128145217896, accuracy = 0.8261306285858154
Model loss after 86 epochs = 1.3195430040359497, accuracy = 0.8457286357879639
Model loss after 87 epochs = 1.3121576309204102, accuracy = 0.851256251335144
Model loss after 88 epochs = 1.3373243808746338, accuracy = 0.8251256346702576
Model loss after 89 epochs = 1.3302586078643799, accuracy = 0.8346733450889587
Model loss after 90 epochs = 1.3331472873687744, accuracy = 0.8311557769775391
Model loss after 91 epochs = 1.3275423049926758, accuracy = 0.8386934399604797
Model loss after 92 epochs = 1.3172553777694702, accuracy = 0.851256251335144
Model loss after 93 epochs = 1.3349841833114624, accuracy = 0.8316583037376404
Model loss after 94 epochs = 1.3055024147033691, accuracy = 0.8597989678382874
Model loss after 95 epochs = 1.3123372793197632, accuracy = 0.8547738790512085
Model loss after 96 epochs = 1.3311781883239746, accuracy = 0.8341708183288574
Model loss after 97 epochs = 1.314579963684082, accuracy = 0.852763831615448
Model loss after 98 epochs = 1.3043973445892334, accuracy = 0.8597989678382874
Model loss after 99 epochs = 1.301517367362976, accuracy = 0.864824116230011
Model loss after 100 epochs = 1.2964863777160645, accuracy = 0.8683416843414307
Model loss after 101 epochs = 1.298839807510376, accuracy = 0.8678391575813293
Model loss after 102 epochs = 1.3008795976638794, accuracy = 0.864824116230011
Model loss after 103 epochs = 1.3076295852661133, accuracy = 0.8582914471626282
Model loss after 104 epochs = 1.3098117113113403, accuracy = 0.8577889204025269
Model loss after 105 epochs = 1.2942346334457397, accuracy = 0.8723617792129517
Model loss after 106 epochs = 1.312803030014038, accuracy = 0.8507537841796875
Model loss after 107 epochs = 1.290541172027588, accuracy = 0.8753768801689148
Model loss after 108 epochs = 1.3223865032196045, accuracy = 0.8427135348320007
Model loss after 109 epochs = 1.3095091581344604, accuracy = 0.8582914471626282
Model loss after 110 epochs = 1.321650743484497, accuracy = 0.8437185883522034
Model loss after 111 epochs = 1.3175591230392456, accuracy = 0.8477386832237244
Model loss after 112 epochs = 1.2969924211502075, accuracy = 0.868844211101532
Model loss after 113 epochs = 1.2891104221343994, accuracy = 0.8748743534088135
Model loss after 114 epochs = 1.288933277130127, accuracy = 0.8773869276046753
Model loss after 115 epochs = 1.2990615367889404, accuracy = 0.8663316369056702
Model loss after 116 epochs = 1.3008544445037842, accuracy = 0.8658291101455688
Model loss after 117 epochs = 1.2896878719329834, accuracy = 0.8748743534088135
Model loss after 118 epochs = 1.3156075477600098, accuracy = 0.8507537841796875
Model loss after 119 epochs = 1.2858079671859741, accuracy = 0.8804020285606384
Model loss after 120 epochs = 1.300384521484375, accuracy = 0.8643215894699097
Model loss after 121 epochs = 1.2968183755874634, accuracy = 0.8698492646217346
Model loss after 122 epochs = 1.2921741008758545, accuracy = 0.8723617792129517
Model loss after 123 epochs = 1.3047012090682983, accuracy = 0.86080402135849
Model loss after 124 epochs = 1.2985023260116577, accuracy = 0.8668341636657715
Model loss after 125 epochs = 1.2885785102844238, accuracy = 0.876884400844574
Model loss after 126 epochs = 1.3119028806686401, accuracy = 0.8532662987709045
Model loss after 127 epochs = 1.2941516637802124, accuracy = 0.8718593120574951
Model loss after 128 epochs = 1.295570969581604, accuracy = 0.8713567852973938
Model loss after 129 epochs = 1.2895663976669312, accuracy = 0.8763818740844727
Model loss after 130 epochs = 1.2958225011825562, accuracy = 0.8708542585372925
Model loss after 131 epochs = 1.287335753440857, accuracy = 0.876884400844574
Model loss after 132 epochs = 1.2964094877243042, accuracy = 0.8698492646217346
Model loss after 133 epochs = 1.2964835166931152, accuracy = 0.8698492646217346
Model loss after 134 epochs = 1.293565034866333, accuracy = 0.8703517317771912
Model loss after 135 epochs = 1.3043615818023682, accuracy = 0.8618090152740479
Model loss after 136 epochs = 1.2972875833511353, accuracy = 0.8693467378616333
Model loss after 137 epochs = 1.296733021736145, accuracy = 0.8673366904258728
Model loss after 138 epochs = 1.2863001823425293, accuracy = 0.8793969750404358
Model loss after 139 epochs = 1.2896184921264648, accuracy = 0.8763818740844727
Model loss after 140 epochs = 1.2855284214019775, accuracy = 0.880904495716095
Model loss after 141 epochs = 1.2862449884414673, accuracy = 0.880904495716095
Model loss after 142 epochs = 1.3023405075073242, accuracy = 0.864824116230011
Model loss after 143 epochs = 1.2897228002548218, accuracy = 0.8748743534088135
Model loss after 144 epochs = 1.289441704750061, accuracy = 0.8773869276046753
Model loss after 145 epochs = 1.3149198293685913, accuracy = 0.8492462038993835
Model loss after 146 epochs = 1.2947109937667847, accuracy = 0.8703517317771912
Model loss after 147 epochs = 1.2913646697998047, accuracy = 0.8748743534088135
Model loss after 148 epochs = 1.2838293313980103, accuracy = 0.8814070224761963
Model loss after 149 epochs = 1.2859545946121216, accuracy = 0.8798995018005371
Model loss after 150 epochs = 1.2842528820037842, accuracy = 0.880904495716095
Model loss after 151 epochs = 1.3349065780639648, accuracy = 0.8286432027816772
Model loss after 152 epochs = 1.2880245447158813, accuracy = 0.8798995018005371
Model loss after 153 epochs = 1.2919883728027344, accuracy = 0.872864305973053
Model loss after 154 epochs = 1.2846614122390747, accuracy = 0.880904495716095
Model loss after 155 epochs = 1.2927201986312866, accuracy = 0.8708542585372925
Model loss after 156 epochs = 1.311619520187378, accuracy = 0.8537688255310059
Model loss after 157 epochs = 1.2981784343719482, accuracy = 0.8668341636657715
Model loss after 158 epochs = 1.285643458366394, accuracy = 0.8788944482803345
Model loss after 159 epochs = 1.2881391048431396, accuracy = 0.876884400844574
Model loss after 160 epochs = 1.2961865663528442, accuracy = 0.8683416843414307
Model loss after 161 epochs = 1.293689250946045, accuracy = 0.8713567852973938
Model loss after 162 epochs = 1.2882599830627441, accuracy = 0.8773869276046753
Model loss after 163 epochs = 1.2825860977172852, accuracy = 0.8839195966720581
Model loss after 164 epochs = 1.2897859811782837, accuracy = 0.8748743534088135
Model loss after 165 epochs = 1.3168447017669678, accuracy = 0.8492462038993835
Model loss after 166 epochs = 1.2942888736724854, accuracy = 0.8713567852973938
Model loss after 167 epochs = 1.2835315465927124, accuracy = 0.8814070224761963
Model loss after 168 epochs = 1.3369131088256836, accuracy = 0.8286432027816772
Model loss after 169 epochs = 1.2838140726089478, accuracy = 0.8834170699119568
Model loss after 170 epochs = 1.3029181957244873, accuracy = 0.86080402135849
Model loss after 171 epochs = 1.28010094165802, accuracy = 0.8869346380233765
Model loss after 172 epochs = 1.2875034809112549, accuracy = 0.8778894543647766
Model loss after 173 epochs = 1.2864423990249634, accuracy = 0.8783919215202332
Model loss after 174 epochs = 1.2813559770584106, accuracy = 0.884924590587616
Model loss after 175 epochs = 1.2871001958847046, accuracy = 0.8778894543647766
Model loss after 176 epochs = 1.296372652053833, accuracy = 0.8693467378616333
Model loss after 177 epochs = 1.2837949991226196, accuracy = 0.8819095492362976
Model loss after 178 epochs = 1.2929272651672363, accuracy = 0.8713567852973938
Model loss after 179 epochs = 1.2926198244094849, accuracy = 0.8723617792129517
Model loss after 180 epochs = 1.300158977508545, accuracy = 0.8633165955543518
Model loss after 181 epochs = 1.2904847860336304, accuracy = 0.8758794069290161
Model loss after 182 epochs = 1.3383091688156128, accuracy = 0.8276382088661194
Model loss after 183 epochs = 1.2803199291229248, accuracy = 0.8854271173477173
Model loss after 184 epochs = 1.287919521331787, accuracy = 0.876884400844574
Model loss after 185 epochs = 1.289676308631897, accuracy = 0.8773869276046753
Model loss after 186 epochs = 1.298287034034729, accuracy = 0.8663316369056702
Model loss after 187 epochs = 1.2945927381515503, accuracy = 0.8703517317771912
Model loss after 188 epochs = 1.2997498512268066, accuracy = 0.8653266429901123
Model loss after 189 epochs = 1.288927435874939, accuracy = 0.8763818740844727
Model loss after 190 epochs = 1.3091940879821777, accuracy = 0.8557788729667664
Model loss after 191 epochs = 1.3006166219711304, accuracy = 0.8633165955543518
Model loss after 192 epochs = 1.2837653160095215, accuracy = 0.8819095492362976
Model loss after 193 epochs = 1.2899912595748901, accuracy = 0.8758794069290161
Model loss after 194 epochs = 1.2900179624557495, accuracy = 0.8758794069290161
Model loss after 195 epochs = 1.2846068143844604, accuracy = 0.880904495716095
Model loss after 196 epochs = 1.2836412191390991, accuracy = 0.8819095492362976
Model loss after 197 epochs = 1.2912505865097046, accuracy = 0.8733668327331543
Model loss after 198 epochs = 1.2885158061981201, accuracy = 0.8763818740844727
Model loss after 199 epochs = 1.3068443536758423, accuracy = 0.8587939739227295
Model loss after 200 epochs = 1.3211716413497925, accuracy = 0.8442211151123047
Model loss after 201 epochs = 1.299660086631775, accuracy = 0.8633165955543518
Model loss after 202 epochs = 1.2791887521743774, accuracy = 0.8854271173477173
Model loss after 203 epochs = 1.2964484691619873, accuracy = 0.868844211101532
Model loss after 204 epochs = 1.2846887111663818, accuracy = 0.8798995018005371
Model loss after 205 epochs = 1.2881306409835815, accuracy = 0.8778894543647766
Model loss after 206 epochs = 1.294378399848938, accuracy = 0.8713567852973938
Model loss after 207 epochs = 1.2862087488174438, accuracy = 0.8783919215202332
Model loss after 208 epochs = 1.2987682819366455, accuracy = 0.8663316369056702
Model loss after 209 epochs = 1.3090434074401855, accuracy = 0.8557788729667664
Model loss after 210 epochs = 1.293649435043335, accuracy = 0.8708542585372925
Model loss after 211 epochs = 1.2946351766586304, accuracy = 0.8708542585372925
Model loss after 212 epochs = 1.2928828001022339, accuracy = 0.8718593120574951
Model loss after 213 epochs = 1.3146198987960815, accuracy = 0.8492462038993835
Model loss after 214 epochs = 1.2960947751998901, accuracy = 0.8703517317771912
Model loss after 215 epochs = 1.2928165197372437, accuracy = 0.8713567852973938
Model loss after 216 epochs = 1.2875524759292603, accuracy = 0.8783919215202332
Model loss after 217 epochs = 1.2912185192108154, accuracy = 0.8733668327331543
Model loss after 218 epochs = 1.286082148551941, accuracy = 0.8788944482803345
Model loss after 219 epochs = 1.2842038869857788, accuracy = 0.8814070224761963
Model loss after 220 epochs = 1.2935857772827148, accuracy = 0.8708542585372925
Model loss after 221 epochs = 1.2807509899139404, accuracy = 0.8854271173477173
Model loss after 222 epochs = 1.2773100137710571, accuracy = 0.888944685459137
Model loss after 223 epochs = 1.2788293361663818, accuracy = 0.8864321708679199
Model loss after 224 epochs = 1.2858110666275024, accuracy = 0.8788944482803345
Model loss after 225 epochs = 1.300191044807434, accuracy = 0.8658291101455688
Model loss after 226 epochs = 1.2811516523361206, accuracy = 0.8859296441078186
Model loss after 227 epochs = 1.281407117843628, accuracy = 0.8829145431518555
Model loss after 228 epochs = 1.2874239683151245, accuracy = 0.8783919215202332
Model loss after 229 epochs = 1.2870341539382935, accuracy = 0.876884400844574
Model loss after 230 epochs = 1.2927528619766235, accuracy = 0.872864305973053
Model loss after 231 epochs = 1.2924760580062866, accuracy = 0.8733668327331543
Model loss after 232 epochs = 1.2842031717300415, accuracy = 0.8814070224761963
Model loss after 233 epochs = 1.3028556108474731, accuracy = 0.8623115420341492
Model loss after 234 epochs = 1.2756692171096802, accuracy = 0.8899497389793396
Model loss after 235 epochs = 1.2779324054718018, accuracy = 0.8874371647834778
Model loss after 236 epochs = 1.2871878147125244, accuracy = 0.876884400844574
Model loss after 237 epochs = 1.2815269231796265, accuracy = 0.8839195966720581
Model loss after 238 epochs = 1.287721037864685, accuracy = 0.8773869276046753
Model loss after 239 epochs = 1.2913920879364014, accuracy = 0.8738693594932556
Model loss after 240 epochs = 1.2830913066864014, accuracy = 0.8814070224761963
Model loss after 241 epochs = 1.2807782888412476, accuracy = 0.8844221234321594
Model loss after 242 epochs = 1.2822113037109375, accuracy = 0.8844221234321594
Model loss after 243 epochs = 1.2985138893127441, accuracy = 0.8668341636657715
Model loss after 244 epochs = 1.3050317764282227, accuracy = 0.8592965006828308
Model loss after 245 epochs = 1.2951407432556152, accuracy = 0.8713567852973938
Model loss after 246 epochs = 1.2815284729003906, accuracy = 0.8844221234321594
Model loss after 247 epochs = 1.2802916765213013, accuracy = 0.8869346380233765
Model loss after 248 epochs = 1.2794166803359985, accuracy = 0.8854271173477173
Model loss after 249 epochs = 1.307019829750061, accuracy = 0.8577889204025269
Model loss after 250 epochs = 1.2875823974609375, accuracy = 0.8773869276046753
Model loss after 251 epochs = 1.2948137521743774, accuracy = 0.8693467378616333
Model loss after 252 epochs = 1.288974642753601, accuracy = 0.8753768801689148
Model loss after 253 epochs = 1.2808178663253784, accuracy = 0.8844221234321594
Model loss after 254 epochs = 1.2940369844436646, accuracy = 0.8713567852973938
Model loss after 255 epochs = 1.2842458486557007, accuracy = 0.8814070224761963
Model loss after 256 epochs = 1.2851638793945312, accuracy = 0.8788944482803345
Model loss after 257 epochs = 1.3066353797912598, accuracy = 0.8582914471626282
Model loss after 258 epochs = 1.3017077445983887, accuracy = 0.864824116230011
Model loss after 259 epochs = 1.2823565006256104, accuracy = 0.8834170699119568
Model loss after 260 epochs = 1.2801605463027954, accuracy = 0.8839195966720581
Model loss after 261 epochs = 1.293955683708191, accuracy = 0.8703517317771912
Model loss after 262 epochs = 1.32649827003479, accuracy = 0.8366833925247192
Model loss after 263 epochs = 1.285273551940918, accuracy = 0.8804020285606384
Model loss after 264 epochs = 1.2821223735809326, accuracy = 0.8829145431518555
Model loss after 265 epochs = 1.2847529649734497, accuracy = 0.8814070224761963
Model loss after 266 epochs = 1.2846121788024902, accuracy = 0.8804020285606384
Model loss after 267 epochs = 1.280456304550171, accuracy = 0.884924590587616
Model loss after 268 epochs = 1.2885119915008545, accuracy = 0.8763818740844727
Model loss after 269 epochs = 1.2838696241378784, accuracy = 0.8798995018005371
Model loss after 270 epochs = 1.2878261804580688, accuracy = 0.8773869276046753
Model loss after 271 epochs = 1.2770538330078125, accuracy = 0.8874371647834778
Model loss after 272 epochs = 1.288791298866272, accuracy = 0.8763818740844727
Model loss after 273 epochs = 1.3012021780014038, accuracy = 0.8643215894699097
Model loss after 274 epochs = 1.2875019311904907, accuracy = 0.8793969750404358
Model loss after 275 epochs = 1.2907758951187134, accuracy = 0.8733668327331543
Model loss after 276 epochs = 1.3108716011047363, accuracy = 0.855276346206665
Model loss after 277 epochs = 1.2759712934494019, accuracy = 0.8899497389793396
Model loss after 278 epochs = 1.2743489742279053, accuracy = 0.8909547924995422
Model loss after 279 epochs = 1.301853895187378, accuracy = 0.8633165955543518
Model loss after 280 epochs = 1.2894302606582642, accuracy = 0.8738693594932556
Model loss after 281 epochs = 1.3447281122207642, accuracy = 0.8201004862785339
Model loss after 282 epochs = 1.2812385559082031, accuracy = 0.884924590587616
Model loss after 283 epochs = 1.2804981470108032, accuracy = 0.884924590587616
Model loss after 284 epochs = 1.2935359477996826, accuracy = 0.8703517317771912
Model loss after 285 epochs = 1.2903590202331543, accuracy = 0.8758794069290161
Model loss after 286 epochs = 1.2917195558547974, accuracy = 0.8718593120574951
Model loss after 287 epochs = 1.291632890701294, accuracy = 0.872864305973053
Model loss after 288 epochs = 1.2766311168670654, accuracy = 0.8884422183036804
Model loss after 289 epochs = 1.2810108661651611, accuracy = 0.8839195966720581
Model loss after 290 epochs = 1.2813777923583984, accuracy = 0.8834170699119568
Model loss after 291 epochs = 1.2835650444030762, accuracy = 0.880904495716095
Model loss after 292 epochs = 1.2900967597961426, accuracy = 0.8758794069290161
Model loss after 293 epochs = 1.2862094640731812, accuracy = 0.8798995018005371
Model loss after 294 epochs = 1.281334400177002, accuracy = 0.8829145431518555
Model loss after 295 epochs = 1.2816616296768188, accuracy = 0.8834170699119568
Model loss after 296 epochs = 1.315090537071228, accuracy = 0.848743736743927
Model loss after 297 epochs = 1.2981266975402832, accuracy = 0.864824116230011
Model loss after 298 epochs = 1.2995351552963257, accuracy = 0.8668341636657715
Model loss after 299 epochs = 1.2994170188903809, accuracy = 0.8653266429901123
Model loss after 300 epochs = 1.2914254665374756, accuracy = 0.8743718266487122

Final confusion matrix:
[0.89451477 0.02109705 0.02953586 0.03797468 0.         0.01265823
 0.00421941]
[0.         0.79885057 0.16666667 0.01149425 0.02298851 0.
 0.        ]
[0.         0.00165837 0.99834163 0.         0.         0.
 0.        ]
[0.00537634 0.02150538 0.00537634 0.94623656 0.02150538 0.
 0.        ]
[0.         0.         0.24032587 0.         0.75967413 0.
 0.        ]
[0.04242424 0.00606061 0.16363636 0.01212121 0.01818182 0.75151515
 0.00606061]
[0.01492537 0.         0.04477612 0.00746269 0.         0.08208955
 0.85074627]




Bi-LSTM with Attention (av_pooling)
K size: k:5 and k_24, Window sizes: before LSTM: 200 and before atten: 50, batch size: 20, learning rate: 0.0001, epochs: 300
Input dimension: 90, hidden dimension: 200, layer dimension: 1, output dimension: 7

Model loss after 183 epochs = 1.322507381439209, accuracy = 0.8422110676765442
Starting epoch number 184
Model loss after 184 epochs = 1.3186012506484985, accuracy = 0.8457286357879639
Starting epoch number 185
Model loss after 185 epochs = 1.3208497762680054, accuracy = 0.8437185883522034
Starting epoch number 186
Model loss after 186 epochs = 1.320089340209961, accuracy = 0.8447235822677612
Starting epoch number 187
Model loss after 187 epochs = 1.3231446743011475, accuracy = 0.8427135348320007
Starting epoch number 188
Model loss after 188 epochs = 1.3208448886871338, accuracy = 0.8447235822677612
Starting epoch number 189
Model loss after 189 epochs = 1.320814847946167, accuracy = 0.8442211151123047
Starting epoch number 190
Model loss after 190 epochs = 1.3291133642196655, accuracy = 0.8351758718490601
Starting epoch number 191
Model loss after 191 epochs = 1.3221391439437866, accuracy = 0.8437185883522034
Starting epoch number 192
Model loss after 192 epochs = 1.3238877058029175, accuracy = 0.8417085409164429
Starting epoch number 193
Model loss after 193 epochs = 1.3793470859527588, accuracy = 0.786432147026062
Starting epoch number 194
Model loss after 194 epochs = 1.3333427906036377, accuracy = 0.8321607708930969
Starting epoch number 195
Model loss after 195 epochs = 1.3328843116760254, accuracy = 0.8321607708930969
Starting epoch number 196
Model loss after 196 epochs = 1.3186248540878296, accuracy = 0.8462311625480652
Starting epoch number 197
Model loss after 197 epochs = 1.3166836500167847, accuracy = 0.848743736743927
Starting epoch number 198
Model loss after 198 epochs = 1.3737449645996094, accuracy = 0.790452241897583
Starting epoch number 199
Model loss after 199 epochs = 1.3236325979232788, accuracy = 0.8422110676765442
Starting epoch number 200
Model loss after 200 epochs = 1.3223868608474731, accuracy = 0.8437185883522034
Starting epoch number 201
Model loss after 201 epochs = 1.3191877603530884, accuracy = 0.8452261090278625
Starting epoch number 202
Model loss after 202 epochs = 1.3360650539398193, accuracy = 0.8301507234573364
Starting epoch number 203
Model loss after 203 epochs = 1.33179771900177, accuracy = 0.8341708183288574
Starting epoch number 204
Model loss after 204 epochs = 1.323333501815796, accuracy = 0.8412060141563416
Starting epoch number 205
Model loss after 205 epochs = 1.3179508447647095, accuracy = 0.8462311625480652
Starting epoch number 206
Model loss after 206 epochs = 1.3693434000015259, accuracy = 0.7974874377250671
Starting epoch number 207
Model loss after 207 epochs = 1.3331722021102905, accuracy = 0.8326632976531982
Starting epoch number 208
Model loss after 208 epochs = 1.3220270872116089, accuracy = 0.8427135348320007
Starting epoch number 209
Model loss after 209 epochs = 1.31669020652771, accuracy = 0.8482412099838257
Starting epoch number 210
Model loss after 210 epochs = 1.322892665863037, accuracy = 0.8417085409164429
Starting epoch number 211
Model loss after 211 epochs = 1.3340109586715698, accuracy = 0.8316583037376404
Starting epoch number 212
Model loss after 212 epochs = 1.3379088640213013, accuracy = 0.8261306285858154
Starting epoch number 213
Model loss after 213 epochs = 1.3180161714553833, accuracy = 0.847236156463623
Starting epoch number 214
Model loss after 214 epochs = 1.3250726461410522, accuracy = 0.8407034873962402
Starting epoch number 215
Model loss after 215 epochs = 1.3309354782104492, accuracy = 0.8376884460449219
Starting epoch number 216
Model loss after 216 epochs = 1.3305833339691162, accuracy = 0.8341708183288574
Starting epoch number 217
Model loss after 217 epochs = 1.3309273719787598, accuracy = 0.8341708183288574
Starting epoch number 218
Model loss after 218 epochs = 1.330108404159546, accuracy = 0.8351758718490601
Starting epoch number 219
Model loss after 219 epochs = 1.3170225620269775, accuracy = 0.8482412099838257
Starting epoch number 220
Model loss after 220 epochs = 1.3188587427139282, accuracy = 0.8462311625480652
Starting epoch number 221
Model loss after 221 epochs = 1.3267430067062378, accuracy = 0.8366833925247192
Starting epoch number 222
Model loss after 222 epochs = 1.3199983835220337, accuracy = 0.8452261090278625
Starting epoch number 223
Model loss after 223 epochs = 1.3200868368148804, accuracy = 0.8467336297035217
Starting epoch number 224
Model loss after 224 epochs = 1.3194139003753662, accuracy = 0.8457286357879639
Starting epoch number 225
Model loss after 225 epochs = 1.3204346895217896, accuracy = 0.8457286357879639
Starting epoch number 226
Model loss after 226 epochs = 1.3145724534988403, accuracy = 0.8497487306594849
Starting epoch number 227
Model loss after 227 epochs = 1.3278205394744873, accuracy = 0.839195966720581
Starting epoch number 228
Model loss after 228 epochs = 1.3200067281723022, accuracy = 0.8457286357879639
Starting epoch number 229
Model loss after 229 epochs = 1.3219966888427734, accuracy = 0.8437185883522034
Starting epoch number 230
Model loss after 230 epochs = 1.3224095106124878, accuracy = 0.8442211151123047
Starting epoch number 231
Model loss after 231 epochs = 1.3164921998977661, accuracy = 0.8482412099838257
Starting epoch number 232
Model loss after 232 epochs = 1.3257261514663696, accuracy = 0.8407034873962402
Starting epoch number 233
